id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
31633799,Bonjardim City Flats - Garden Views,164595585,Nomad City Flats,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15773,-8.6073,Entire home/apt,77,2,1,02/05/2019,0.05,32,365
31634922,Bonjardim City Flats - Relaxing Terrace,164595585,Nomad City Flats,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15767,-8.60555,Entire home/apt,72,2,4,16/08/2019,0.19,32,365
31661275,Capitão Suite Village,236957919,Alfio,VILA NOVA DE GAIA,Canidelo,41.13562,-8.65894,Private room,110,2,4,07/10/2019,0.16,2,1
31663690,Imbrication Balcony - Historic Centre,15554002,Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14805,-8.61631,Entire home/apt,41,1,33,20/02/2020,1.38,9,280
31666524,Just Chill'n Douro - Apartment Porto & Gaia,65808250,Marcelo,VILA NOVA DE GAIA,Avintes,41.10135,-8.55572,Entire home/apt,40,20,2,30/11/2019,0.09,1,57
31668670,Our Home Porto Taipei | Penthouse w/ Two Terraces,10509773,Alexandra,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14688,-8.60666,Entire home/apt,199,3,22,05/09/2020,1.19,7,303
31672754,Blue Studio 1,160501412,Joao,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15406,-8.60957,Entire home/apt,40,2,5,01/03/2020,0.2,7,0
31673430,Green Studio,160501412,Joao,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15252,-8.60824,Entire home/apt,40,2,3,31/12/2019,0.12,7,0
31681973,Cosy and Modern flat in Porto City Center,216731649,Laura,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1631,-8.61385,Entire home/apt,23,2,87,26/12/2020,3.72,1,364
31686925,Espinho Beach House - sea view - 8 pax,33736806,Filipe,ESPINHO,Espinho,41.00351,-8.64464,Entire home/apt,130,2,3,01/01/2020,0.17,6,0
31688003,Estúdio - Espinho Beach House 8 pax,33736806,Filipe,ESPINHO,Espinho,41.00279,-8.64608,Entire home/apt,70,2,6,19/02/2020,0.29,6,1
31689672,Invicta Flats - Prestige Tourist Residence,147913427,Invicta,PORTO,Bonfim,41.15195,-8.59727,Entire home/apt,90,1,33,11/03/2020,1.32,4,0
31689978,Leça's Beach Flat**Amazing Views**Porto,28498965,Nuno,MATOSINHOS,Matosinhos e Leça da Palmeira,41.19012,-8.70394,Entire home/apt,60,3,27,26/08/2020,1.21,2,342
